treatment,placement,condition,pattern,ws_bytes,stores,iters,warmup,repeat,core,numa_bind,n_access,base_cyc,base_ns,base_l1,base_l2,base_ll,base_mem,base_stall,base_enabled,base_running,base_cs,base_mig,base_pf,base_gate,treat_cyc,treat_ns,treat_gate
dmb_ld,after_group,hit,random,2048,8,1000000,200000,7,0,0,8000000,19300687,5997824,12,0,0,9000042,0,91360640,91360640,0,0,0,PASS,19850012,6174432,PASS
dmb_ld,after_group,hit,random,2048,8,1000000,200000,8,0,0,8000000,19504222,6062176,9,0,2,9000056,0,103583200,103583200,0,0,0,PASS,19847145,6169632,PASS
dmb_ld,after_group,hit,random,2048,8,1000000,200000,9,0,0,8000000,19276656,5991904,12,0,0,9000047,0,115730688,115730688,0,0,0,PASS,19822195,6160576,PASS
dmb_ld,after_group,hit,random,2048,16,1000000,200000,0,0,0,16000000,39575920,12316096,44,13,20,17000075,281,12304160,12304160,0,0,0,PASS,39950862,12409248,PASS
dmb_ld,after_group,hit,random,2048,16,1000000,200000,1,0,0,16000000,39778242,12350016,11,0,3,17000063,0,37047904,37047904,0,0,0,PASS,39935899,12396896,PASS
dmb_ld,after_group,hit,random,2048,16,1000000,200000,2,0,0,16000000,39712903,12342560,6,0,6,17000082,0,61773280,61773280,0,0,0,PASS,39861230,12395648,PASS
dmb_ld,after_group,hit,random,2048,16,1000000,200000,3,0,0,16000000,39462771,12251392,7,0,1,17000063,0,86406240,86406240,0,0,0,PASS,39898112,12391904,PASS
dmb_ld,after_group,hit,random,2048,16,1000000,200000,4,0,0,16000000,39463612,12262688,12,0,0,17000109,0,111043040,111043040,0,0,0,PASS,39831273,12368064,PASS
dmb_ld,after_group,hit,random,2048,16,1000000,200000,5,0,0,16000000,39546735,12282816,4,1,1,17000074,0,135679520,135679520,0,0,0,PASS,39961430,12407136,PASS
dmb_ld,after_group,hit,random,2048,16,1000000,200000,6,0,0,16000000,39511621,12266976,6,0,0,17000083,0,160339392,160339392,0,0,0,PASS,39875955,12380416,PASS
