treatment,placement,condition,pattern,ws_bytes,stores,iters,warmup,repeat,core,numa_bind,n_access,base_cyc,base_ns,base_l1,base_l2,base_ll,base_mem,base_stall,base_enabled,base_running,base_cs,base_mig,base_pf,base_gate,treat_cyc,treat_ns,treat_gate
ldapr,after_group,hit,random,2048,8,1000000,200000,8,0,0,8000000,21247428,6602752,12,0,0,16000131,0,110150656,110150656,0,0,0,PASS,20439603,6353632,PASS
ldapr,after_group,hit,random,2048,8,1000000,200000,9,0,0,8000000,21247539,6601600,9,0,0,16000149,0,123091712,123091712,0,0,0,PASS,20475085,6368224,PASS
ldapr,after_group,hit,random,2048,16,1000000,200000,0,0,0,16000000,42714503,13299040,48,31,50,32000316,382,13275936,13275936,0,0,0,PASS,42398603,13167840,PASS
ldapr,after_group,hit,random,2048,16,1000000,200000,1,0,0,16000000,42584908,13221216,9,0,0,32000255,0,39650144,39650144,0,0,0,PASS,42520424,13212512,PASS
ldapr,after_group,hit,random,2048,16,1000000,200000,2,0,0,16000000,42602511,13225632,4,0,2,32000259,0,66073760,66073760,0,0,0,PASS,42470025,13190048,PASS
ldapr,after_group,hit,random,2048,16,1000000,200000,3,0,0,16000000,42620146,13230816,5,0,0,32000336,14,92480512,92480512,0,0,0,PASS,42445326,13181376,PASS
ldapr,after_group,hit,random,2048,16,1000000,200000,4,0,0,16000000,42552507,13211328,6,0,1,32000371,0,118859200,118859200,0,0,0,PASS,42529814,13210272,PASS
ldapr,after_group,hit,random,2048,16,1000000,200000,5,0,0,16000000,42662858,13259840,8,0,1,32000310,0,145303136,145303136,0,0,0,PASS,42398363,13164992,PASS
ldapr,after_group,hit,random,2048,16,1000000,200000,6,0,0,16000000,42634797,13235840,6,0,0,32000312,0,171690048,171690048,0,0,0,PASS,42406358,13165792,PASS
ldapr,after_group,hit,random,2048,16,1000000,200000,7,0,0,16000000,42624731,13236928,6,0,1,32000293,0,198078688,198078688,0,0,0,PASS,42458722,13182784,PASS
ldapr,after_group,hit,random,2048,16,1000000,200000,8,0,0,16000000,42637584,13237344,6,0,5,32000269,0,224484800,224484800,0,0,0,PASS,42531915,13204224,PASS
ldapr,after_group,hit,random,2048,16,1000000,200000,9,0,0,16000000,42579758,13217664,5,0,1,32000278,15,250892512,250892512,0,0,0,PASS,42480428,13187616,PASS
