treatment,placement,condition,pattern,ws_bytes,stores,iters,warmup,repeat,core,numa_bind,n_access,base_cyc,base_ns,base_l1,base_l2,base_ll,base_mem,base_stall,base_enabled,base_running,base_cs,base_mig,base_pf,base_gate,treat_cyc,treat_ns,treat_gate
dmb_st,after_group,l2,random,524288,32,1000000,200000,7,0,0,32000000,120143928,37320640,26108887,92033,368686,65012553,7994875,554812320,554812320,0,0,0,PASS,118171853,36696224,PASS
dmb_st,after_group,l2,random,524288,32,1000000,200000,8,0,0,32000000,120134948,37311424,26108932,88143,366932,65012577,7906666,628801568,628801568,0,0,0,PASS,118311931,36750400,PASS
dmb_st,after_group,l2,random,524288,32,1000000,200000,9,0,0,32000000,120197686,37338848,26108158,89491,364187,65012626,7938079,702872384,702872384,0,0,0,PASS,118902378,37351392,PASS
dmb_st,after_group,l2,random,524288,64,1000000,200000,0,0,0,64000000,231565294,71928288,51019568,116652,552732,129024801,10611853,71915936,71915936,0,0,0,PASS,227345645,70591648,PASS
dmb_st,after_group,l2,random,524288,64,1000000,200000,1,0,0,64000000,231863638,72011328,51020408,113063,548906,129024877,10769901,214473440,214473440,0,0,0,PASS,227512072,70632960,PASS
dmb_st,after_group,l2,random,524288,64,1000000,200000,2,0,0,64000000,231510234,71862048,51018396,108695,554568,129024815,10444872,356949856,356949856,0,0,0,PASS,227761977,70722304,PASS
dmb_st,after_group,l2,random,524288,64,1000000,200000,3,0,0,64000000,231763846,71963904,51020322,115192,560405,129024866,10765136,499591808,499591808,0,0,0,PASS,227546478,70635424,PASS
dmb_st,after_group,l2,random,524288,64,1000000,200000,4,0,0,64000000,231410892,71841248,51020666,105673,541274,129024700,10318223,642049792,642049792,0,0,0,PASS,227499234,70622816,PASS
dmb_st,after_group,l2,random,524288,64,1000000,200000,5,0,0,64000000,231368912,71825696,51020570,107003,549089,129024646,10348603,784479584,784479584,0,0,0,PASS,227473551,70614624,PASS
dmb_st,after_group,l2,random,524288,64,1000000,200000,6,0,0,64000000,231623824,71905664,51019970,109233,548983,129024675,10467528,926980448,926980448,0,0,0,PASS,227565988,70640608,PASS
dmb_st,after_group,l2,random,524288,64,1000000,200000,7,0,0,64000000,231374658,71814752,51019901,106498,544463,129024638,10266264,1069417504,1069417504,0,0,0,PASS,227643228,70666848,PASS
dmb_st,after_group,l2,random,524288,64,1000000,200000,8,0,0,64000000,231596444,71913120,51019894,108060,549867,129024554,10496687,1211964096,1211964096,0,0,0,PASS,227348549,70571072,PASS
dmb_st,after_group,l2,random,524288,64,1000000,200000,9,0,0,64000000,231270236,71807552,51019847,107913,547590,129024583,10250921,1354324736,1354324736,0,0,0,PASS,227544750,70629248,PASS
