treatment,placement,condition,pattern,ws_bytes,stores,iters,warmup,repeat,core,numa_bind,n_access,base_cyc,base_ns,base_l1,base_l2,base_ll,base_mem,base_stall,base_enabled,base_running,base_cs,base_mig,base_pf,base_gate,treat_cyc,treat_ns,treat_gate
stlr,after_group,l2,random,524288,4,1000000,200000,8,0,0,4000000,23917651,7441856,4303873,323003,537657,9000125,11549172,128178368,128178368,0,0,0,PASS,24217819,7534080,PASS
stlr,after_group,l2,random,524288,4,1000000,200000,9,0,0,4000000,24125088,7505376,4303920,335209,543777,9000153,11773525,143200736,143200736,0,0,0,PASS,24258054,7544992,PASS
stlr,after_group,l2,random,524288,8,1000000,200000,0,0,0,8000000,34712187,10853856,7426533,101465,579182,17003304,6526902,10832224,10832224,0,0,0,PASS,40391399,12564736,PASS
stlr,after_group,l2,random,524288,8,1000000,200000,1,0,0,8000000,41111895,12775328,7425976,266700,842349,17001322,15459395,36152032,36152032,0,0,0,PASS,41637913,12935040,PASS
stlr,after_group,l2,random,524288,8,1000000,200000,2,0,0,8000000,40876304,12713344,7426179,257716,828592,17001345,15115285,61782176,61782176,0,0,0,PASS,41618679,12929856,PASS
stlr,after_group,l2,random,524288,8,1000000,200000,3,0,0,8000000,40991810,12738848,7425560,269786,844819,17001248,15464556,87433056,87433056,0,0,0,PASS,41745395,12972288,PASS
stlr,after_group,l2,random,524288,8,1000000,200000,4,0,0,8000000,41034428,12762656,7426185,279231,856665,17001228,15618983,113145856,113145856,0,0,0,PASS,41764461,12980992,PASS
stlr,after_group,l2,random,524288,8,1000000,200000,5,0,0,8000000,40927112,12757536,7426112,267874,845669,17001330,15342345,138835296,138835296,0,0,0,PASS,41674020,12948640,PASS
stlr,after_group,l2,random,524288,8,1000000,200000,6,0,0,8000000,40924745,12716416,7426223,269936,849778,17001101,15393914,164482944,164482944,0,0,0,PASS,41676560,12947200,PASS
stlr,after_group,l2,random,524288,8,1000000,200000,7,0,0,8000000,40960447,12723872,7425872,270571,848199,17001225,15471898,190136704,190136704,0,0,0,PASS,41990767,13071328,PASS
stlr,after_group,l2,random,524288,8,1000000,200000,8,0,0,8000000,40915952,12713984,7425958,261442,834283,17001373,15252385,215893312,215893312,0,0,0,PASS,41468884,12895264,PASS
stlr,after_group,l2,random,524288,8,1000000,200000,9,0,0,8000000,40730009,12665056,7426492,250573,810077,17001508,14890828,241435488,241435488,0,0,0,PASS,41612482,12930464,PASS
stlr,after_group,l2,random,524288,16,1000000,200000,0,0,0,16000000,59773096,18613856,13679630,93357,589137,33006949,6472527,18593728,18593728,0,0,0,PASS,68697376,21340416,PASS
stlr,after_group,l2,random,524288,16,1000000,200000,1,0,0,16000000,66939189,20807008,13678753,204922,836303,33007195,15227564,60722336,60722336,0,0,0,PASS,68759541,21352576,PASS
stlr,after_group,l2,random,524288,16,1000000,200000,2,0,0,16000000,67027340,20820864,13678894,224326,868992,33007154,15855298,102878048,102878048,0,0,0,PASS,68760311,21357184,PASS
stlr,after_group,l2,random,524288,16,1000000,200000,3,0,0,16000000,66909805,20783296,13678384,211348,845896,33007271,15439330,145000992,145000992,0,0,0,PASS,68860195,21387936,PASS
stlr,after_group,l2,random,524288,16,1000000,200000,4,0,0,16000000,67007811,20827520,13679243,215630,854592,33007288,15621743,187197920,187197920,0,0,0,PASS,68686695,21337824,PASS
stlr,after_group,l2,random,524288,16,1000000,200000,5,0,0,16000000,67051367,20825984,13678876,218325,858099,33007264,15725888,229343936,229343936,0,0,0,PASS,68839613,21391168,PASS
stlr,after_group,l2,random,524288,16,1000000,200000,6,0,0,16000000,66995147,20806624,13678843,217412,853982,33007070,15690569,271520032,271520032,0,0,0,PASS,68763723,21357376,PASS
stlr,after_group,l2,random,524288,16,1000000,200000,7,0,0,16000000,66849142,20784032,13679003,212598,855274,33007132,15394870,313643744,313643744,0,0,0,PASS,68804428,21368896,PASS
stlr,after_group,l2,random,524288,16,1000000,200000,8,0,0,16000000,67001980,20806912,13678743,209804,845629,33007029,15428550,355802080,355802080,0,0,0,PASS,68850480,21415104,PASS
stlr,after_group,l2,random,524288,16,1000000,200000,9,0,0,16000000,67190499,20869120,13678498,224713,870562,33007061,15983309,398042016,398042016,0,0,0,PASS,68870070,21385952,PASS
stlr,after_group,l2,random,524288,32,1000000,200000,0,0,0,32000000,117717898,36558368,26106838,195479,1024166,65013205,15029275,36545728,36545728,0,0,0,PASS,122525273,38050304,PASS
stlr,after_group,l2,random,524288,32,1000000,200000,1,0,0,32000000,121239047,37638592,26107314,254337,1180069,65013442,19382737,112216064,112216064,0,0,0,PASS,122540188,38061536,PASS
stlr,after_group,l2,random,524288,32,1000000,200000,2,0,0,32000000,121336813,37696768,26107171,254936,1192429,65013510,19466081,187935392,187935392,0,0,0,PASS,122912948,38154816,PASS
stlr,after_group,l2,random,524288,32,1000000,200000,3,0,0,32000000,121167928,37624864,26106291,239378,1164083,65013547,18846947,263686016,263686016,0,0,0,PASS,122854681,38135520,PASS
stlr,after_group,l2,random,524288,32,1000000,200000,4,0,0,32000000,121259334,37638016,26107880,245265,1178980,65013374,19133327,339442176,339442176,0,0,0,PASS,122814144,38117856,PASS
stlr,after_group,l2,random,524288,32,1000000,200000,5,0,0,32000000,121046197,37578336,26107595,229833,1150638,65013507,18429767,415120704,415120704,0,0,0,PASS,122445785,38004992,PASS
stlr,after_group,l2,random,524288,32,1000000,200000,6,0,0,32000000,121439801,37694464,26106964,254704,1189080,65013453,19505421,490802656,490802656,0,0,0,PASS,123154579,38228000,PASS
stlr,after_group,l2,random,524288,32,1000000,200000,7,0,0,32000000,121087299,37582784,26107277,250165,1175938,65013541,19135583,566595968,566595968,0,0,0,PASS,122716882,38112896,PASS
stlr,after_group,l2,random,524288,32,1000000,200000,8,0,0,32000000,121288241,37649696,26106802,245762,1179870,65013558,19095662,642339552,642339552,0,0,0,PASS,122691399,38081440,PASS
stlr,after_group,l2,random,524288,32,1000000,200000,9,0,0,32000000,121367632,37668192,26107440,255160,1188722,65013456,19419217,718071872,718071872,0,0,0,PASS,122804606,38123328,PASS
stlr,after_group,l2,random,524288,64,1000000,200000,0,0,0,64000000,220037193,68323392,51016627,138754,573534,129026484,12587675,68311456,68311456,0,0,0,PASS,220421104,68434176,PASS
