condition,N,treatment,placement,repeat,iters,n_access,base_cyc,base_ns,base_cyc_iter,base_ns_iter,base_cyc_op,base_gate
miss,1,cas,seqcst,6,1000000,1000000,48250821,15034592,48.251,15.035,48.2508,PASS
miss,1,cas,seqcst,7,1000000,1000000,48181436,15008640,48.181,15.009,48.1814,PASS
miss,1,cas,seqcst,8,1000000,1000000,47819343,14894304,47.819,14.894,47.8193,PASS
miss,1,cas,seqcst,9,1000000,1000000,47366277,14757376,47.366,14.757,47.3663,PASS
miss,1,ldadd,acqrel,0,1000000,1000000,59782920,18604992,59.783,18.605,59.7829,PASS
miss,1,ldadd,acqrel,1,1000000,1000000,43636653,13570400,43.637,13.570,43.6367,PASS
miss,1,ldadd,acqrel,2,1000000,1000000,42639969,13261184,42.640,13.261,42.6400,PASS
miss,1,ldadd,acqrel,3,1000000,1000000,42311438,13154816,42.311,13.155,42.3114,PASS
miss,1,ldadd,acqrel,4,1000000,1000000,42073508,13077792,42.074,13.078,42.0735,PASS
miss,1,ldadd,acqrel,5,1000000,1000000,41851308,13009600,41.851,13.010,41.8513,PASS
miss,1,ldadd,acqrel,6,1000000,1000000,41676594,12960096,41.677,12.960,41.6766,PASS
miss,1,ldadd,acqrel,7,1000000,1000000,41072951,12773728,41.073,12.774,41.0730,PASS
miss,1,ldadd,acqrel,8,1000000,1000000,40423441,12566496,40.423,12.566,40.4234,PASS
miss,1,ldadd,acqrel,9,1000000,1000000,40289574,12526752,40.290,12.527,40.2896,PASS
miss,1,ldadd,acquire,0,1000000,1000000,60063183,18690304,60.063,18.690,60.0632,PASS
miss,1,ldadd,acquire,1,1000000,1000000,49529355,15399872,49.529,15.400,49.5294,PASS
miss,1,ldadd,acquire,2,1000000,1000000,47775567,14865312,47.776,14.865,47.7756,PASS
miss,1,ldadd,acquire,3,1000000,1000000,46774232,14541440,46.774,14.541,46.7742,PASS
miss,1,ldadd,acquire,4,1000000,1000000,46477783,14450336,46.478,14.450,46.4778,PASS
miss,1,ldadd,acquire,5,1000000,1000000,45835917,14248032,45.836,14.248,45.8359,PASS
miss,1,ldadd,acquire,6,1000000,1000000,45298048,14078592,45.298,14.079,45.2980,PASS
miss,1,ldadd,acquire,7,1000000,1000000,45149858,14036128,45.150,14.036,45.1499,PASS
miss,1,ldadd,acquire,8,1000000,1000000,44020106,13685088,44.020,13.685,44.0201,PASS
miss,1,ldadd,acquire,9,1000000,1000000,43543977,13542592,43.544,13.543,43.5440,PASS
miss,1,ldadd,release,0,1000000,1000000,59829605,18624608,59.830,18.625,59.8296,PASS
miss,1,ldadd,release,1,1000000,1000000,40983792,12746528,40.984,12.747,40.9838,PASS
miss,1,ldadd,release,2,1000000,1000000,40572572,12617056,40.573,12.617,40.5726,PASS
miss,1,ldadd,release,3,1000000,1000000,39838538,12386080,39.839,12.386,39.8385,PASS
miss,1,ldadd,release,4,1000000,1000000,38840806,12082976,38.841,12.083,38.8408,PASS
miss,1,ldadd,release,5,1000000,1000000,38869943,12120192,38.870,12.120,38.8699,PASS
miss,1,ldadd,release,6,1000000,1000000,37789966,11751808,37.790,11.752,37.7900,PASS
miss,1,ldadd,release,7,1000000,1000000,37837040,11768640,37.837,11.769,37.8370,PASS
miss,1,ldadd,release,8,1000000,1000000,37170167,11563264,37.170,11.563,37.1702,PASS
miss,1,ldadd,release,9,1000000,1000000,36668558,11403552,36.669,11.404,36.6686,PASS
miss,1,ldadd,seqcst,0,1000000,1000000,59873786,18649632,59.874,18.650,59.8738,PASS
miss,1,ldadd,seqcst,1,1000000,1000000,46418336,14436704,46.418,14.437,46.4183,PASS
miss,1,ldadd,seqcst,2,1000000,1000000,46048525,14328320,46.049,14.328,46.0485,PASS
miss,1,ldadd,seqcst,3,1000000,1000000,44982426,13994624,44.982,13.995,44.9824,PASS
miss,1,ldadd,seqcst,4,1000000,1000000,44681605,13897248,44.682,13.897,44.6816,PASS
miss,1,ldadd,seqcst,5,1000000,1000000,44307615,13780192,44.308,13.780,44.3076,PASS
miss,1,ldadd,seqcst,6,1000000,1000000,43468779,13514880,43.469,13.515,43.4688,PASS
miss,1,ldadd,seqcst,7,1000000,1000000,43028389,13378368,43.028,13.378,43.0284,PASS
miss,1,ldadd,seqcst,8,1000000,1000000,42917132,13344032,42.917,13.344,42.9171,PASS
miss,1,ldadd,seqcst,9,1000000,1000000,42802864,13366368,42.803,13.366,42.8029,PASS
miss,1,swp,acqrel,0,1000000,1000000,59891810,18646208,59.892,18.646,59.8918,PASS
miss,1,swp,acqrel,1,1000000,1000000,46072620,14329728,46.073,14.330,46.0726,PASS
miss,1,swp,acqrel,2,1000000,1000000,45661441,14206016,45.661,14.206,45.6614,PASS
miss,1,swp,acqrel,3,1000000,1000000,45338930,14098624,45.339,14.099,45.3389,PASS
miss,1,swp,acqrel,4,1000000,1000000,45055483,14008832,45.055,14.009,45.0555,PASS
miss,1,swp,acqrel,5,1000000,1000000,44574206,13862496,44.574,13.862,44.5742,PASS
miss,1,swp,acqrel,6,1000000,1000000,44385102,13805664,44.385,13.806,44.3851,PASS
miss,1,swp,acqrel,7,1000000,1000000,44183280,13737312,44.183,13.737,44.1833,PASS
miss,1,swp,acqrel,8,1000000,1000000,43717133,13620416,43.717,13.620,43.7171,PASS
miss,1,swp,acqrel,9,1000000,1000000,43235805,13446208,43.236,13.446,43.2358,PASS
miss,1,swp,acquire,0,1000000,1000000,59916962,18645344,59.917,18.645,59.9170,PASS
miss,1,swp,acquire,1,1000000,1000000,45562613,14170464,45.563,14.170,45.5626,PASS
miss,1,swp,acquire,2,1000000,1000000,45125090,14055136,45.125,14.055,45.1251,PASS
miss,1,swp,acquire,3,1000000,1000000,44247355,13756928,44.247,13.757,44.2474,PASS
miss,1,swp,acquire,4,1000000,1000000,43410420,13494528,43.410,13.495,43.4104,PASS
miss,1,swp,acquire,5,1000000,1000000,41556593,12923872,41.557,12.924,41.5566,PASS
miss,1,swp,acquire,6,1000000,1000000,40868597,12713312,40.869,12.713,40.8686,PASS
miss,1,swp,acquire,7,1000000,1000000,40619422,12630816,40.619,12.631,40.6194,PASS
miss,1,swp,acquire,8,1000000,1000000,40504638,12598976,40.505,12.599,40.5046,PASS
miss,1,swp,acquire,9,1000000,1000000,40400452,12565600,40.400,12.566,40.4005,PASS
miss,1,swp,release,0,1000000,1000000,59898860,18648096,59.899,18.648,59.8989,PASS
miss,1,swp,release,1,1000000,1000000,46279252,14391648,46.279,14.392,46.2793,PASS
miss,1,swp,release,2,1000000,1000000,45794480,14240192,45.794,14.240,45.7945,PASS
miss,1,swp,release,3,1000000,1000000,45474211,14175264,45.474,14.175,45.4742,PASS
miss,1,swp,release,4,1000000,1000000,45234233,14062944,45.234,14.063,45.2342,PASS
miss,1,swp,release,5,1000000,1000000,45014053,13994816,45.014,13.995,45.0141,PASS
miss,1,swp,release,6,1000000,1000000,44597815,13868128,44.598,13.868,44.5978,PASS
miss,1,swp,release,7,1000000,1000000,44150611,13733856,44.151,13.734,44.1506,PASS
miss,1,swp,release,8,1000000,1000000,44696954,13900672,44.697,13.901,44.6970,PASS
miss,1,swp,release,9,1000000,1000000,42926238,13349184,42.926,13.349,42.9262,PASS
miss,1,swp,seqcst,0,1000000,1000000,59823084,18622144,59.823,18.622,59.8231,PASS
miss,1,swp,seqcst,1,1000000,1000000,47122600,14657504,47.123,14.658,47.1226,PASS
miss,1,swp,seqcst,2,1000000,1000000,46179680,14367264,46.180,14.367,46.1797,PASS
miss,1,swp,seqcst,3,1000000,1000000,45630528,14186656,45.631,14.187,45.6305,PASS
miss,1,swp,seqcst,4,1000000,1000000,45383660,14108128,45.384,14.108,45.3837,PASS
miss,1,swp,seqcst,5,1000000,1000000,44902027,13958880,44.902,13.959,44.9020,PASS
miss,1,swp,seqcst,6,1000000,1000000,44728316,13907072,44.728,13.907,44.7283,PASS
miss,1,swp,seqcst,7,1000000,1000000,44561927,13855488,44.562,13.855,44.5619,PASS
miss,1,swp,seqcst,8,1000000,1000000,44020700,13689632,44.021,13.690,44.0207,PASS
miss,1,swp,seqcst,9,1000000,1000000,43929321,13708192,43.929,13.708,43.9293,PASS
miss,2,cas,acqrel,0,1000000,2000000,128606517,40060384,128.607,40.060,64.3033,PASS
miss,2,cas,acqrel,1,1000000,2000000,114490474,35629056,114.490,35.629,57.2452,PASS
miss,2,cas,acqrel,2,1000000,2000000,113636243,35376288,113.636,35.376,56.8181,PASS
miss,2,cas,acqrel,3,1000000,2000000,112854174,35127168,112.854,35.127,56.4271,PASS
miss,2,cas,acqrel,4,1000000,2000000,111774074,34788544,111.774,34.789,55.8870,PASS
miss,2,cas,acqrel,5,1000000,2000000,110783982,34486880,110.784,34.487,55.3920,PASS
miss,2,cas,acqrel,6,1000000,2000000,110898777,34509760,110.899,34.510,55.4494,PASS
miss,2,cas,acqrel,7,1000000,2000000,110606941,34450688,110.607,34.451,55.3035,PASS
miss,2,cas,acqrel,8,1000000,2000000,109976735,34305312,109.977,34.305,54.9884,PASS
miss,2,cas,acqrel,9,1000000,2000000,109642874,34138112,109.643,34.138,54.8214,PASS
miss,2,cas,acquire,0,1000000,2000000,128970671,40162496,128.971,40.162,64.4853,PASS
miss,2,cas,acquire,1,1000000,2000000,111599801,34747840,111.600,34.748,55.7999,PASS
miss,2,cas,acquire,2,1000000,2000000,111862015,34897952,111.862,34.898,55.9310,PASS
miss,2,cas,acquire,3,1000000,2000000,109990366,34280960,109.990,34.281,54.9952,PASS
miss,2,cas,acquire,4,1000000,2000000,109265865,34038624,109.266,34.039,54.6329,PASS
miss,2,cas,acquire,5,1000000,2000000,108625228,33806752,108.625,33.807,54.3126,PASS
miss,2,cas,acquire,6,1000000,2000000,108433288,33745152,108.433,33.745,54.2166,PASS
miss,2,cas,acquire,7,1000000,2000000,108424045,33733088,108.424,33.733,54.2120,PASS
miss,2,cas,acquire,8,1000000,2000000,108517074,33827424,108.517,33.827,54.2585,PASS
miss,2,cas,acquire,9,1000000,2000000,109042586,33939264,109.043,33.939,54.5213,PASS
miss,2,cas,release,0,1000000,2000000,127859584,39872864,127.860,39.873,63.9298,PASS
miss,2,cas,release,1,1000000,2000000,110906557,34544480,110.907,34.544,55.4533,PASS
miss,2,cas,release,2,1000000,2000000,110491057,34414176,110.491,34.414,55.2455,PASS
miss,2,cas,release,3,1000000,2000000,110439700,34380096,110.440,34.380,55.2199,PASS
miss,2,cas,release,4,1000000,2000000,109048328,33933120,109.048,33.933,54.5242,PASS
miss,2,cas,release,5,1000000,2000000,108666405,33820544,108.666,33.821,54.3332,PASS
miss,2,cas,release,6,1000000,2000000,108207835,33670272,108.208,33.670,54.1039,PASS
miss,2,cas,release,7,1000000,2000000,107794350,33544928,107.794,33.545,53.8972,PASS
miss,2,cas,release,8,1000000,2000000,107010226,33317216,107.010,33.317,53.5051,PASS
miss,2,cas,release,9,1000000,2000000,106938949,33281472,106.939,33.281,53.4695,PASS
miss,2,cas,seqcst,0,1000000,2000000,128467086,40057984,128.467,40.058,64.2335,PASS
miss,2,cas,seqcst,1,1000000,2000000,111557535,34734016,111.558,34.734,55.7788,PASS
miss,2,cas,seqcst,2,1000000,2000000,111431936,34690016,111.432,34.690,55.7160,PASS
miss,2,cas,seqcst,3,1000000,2000000,110684639,34444320,110.685,34.444,55.3423,PASS
miss,2,cas,seqcst,4,1000000,2000000,110272575,34319712,110.273,34.320,55.1363,PASS
miss,2,cas,seqcst,5,1000000,2000000,109249122,34004448,109.249,34.004,54.6246,PASS
miss,2,cas,seqcst,6,1000000,2000000,108167368,33661952,108.167,33.662,54.0837,PASS
miss,2,cas,seqcst,7,1000000,2000000,107840587,33568160,107.841,33.568,53.9203,PASS
miss,2,cas,seqcst,8,1000000,2000000,107640924,33507456,107.641,33.507,53.8205,PASS
miss,2,cas,seqcst,9,1000000,2000000,107163613,33371616,107.164,33.372,53.5818,PASS
miss,2,ldadd,acqrel,0,1000000,2000000,113483160,35281856,113.483,35.282,56.7416,PASS
miss,2,ldadd,acqrel,1,1000000,2000000,104068782,32363360,104.069,32.363,52.0344,PASS
miss,2,ldadd,acqrel,2,1000000,2000000,100491326,31216000,100.491,31.216,50.2457,PASS
miss,2,ldadd,acqrel,3,1000000,2000000,100087587,31090784,100.088,31.091,50.0438,PASS
miss,2,ldadd,acqrel,4,1000000,2000000,99034689,30764864,99.035,30.765,49.5173,PASS
miss,2,ldadd,acqrel,5,1000000,2000000,98538559,30605760,98.539,30.606,49.2693,PASS
miss,2,ldadd,acqrel,6,1000000,2000000,98242026,30517216,98.242,30.517,49.1210,PASS
miss,2,ldadd,acqrel,7,1000000,2000000,97992307,30450048,97.992,30.450,48.9962,PASS
miss,2,ldadd,acqrel,8,1000000,2000000,97641285,30329120,97.641,30.329,48.8206,PASS
miss,2,ldadd,acqrel,9,1000000,2000000,97222391,30202432,97.222,30.202,48.6112,PASS
miss,2,ldadd,acquire,0,1000000,2000000,113402881,35273088,113.403,35.273,56.7014,PASS
miss,2,ldadd,acquire,1,1000000,2000000,101789141,31644928,101.789,31.645,50.8946,PASS
miss,2,ldadd,acquire,2,1000000,2000000,100406923,31198592,100.407,31.199,50.2035,PASS
miss,2,ldadd,acquire,3,1000000,2000000,99486243,30913024,99.486,30.913,49.7431,PASS
miss,2,ldadd,acquire,4,1000000,2000000,98257948,30539136,98.258,30.539,49.1290,PASS
miss,2,ldadd,acquire,5,1000000,2000000,97325246,30239552,97.325,30.240,48.6626,PASS
miss,2,ldadd,acquire,6,1000000,2000000,97288239,30233856,97.288,30.234,48.6441,PASS
miss,2,ldadd,acquire,7,1000000,2000000,97284212,30228096,97.284,30.228,48.6421,PASS
miss,2,ldadd,acquire,8,1000000,2000000,97166844,30191232,97.167,30.191,48.5834,PASS
miss,2,ldadd,acquire,9,1000000,2000000,97225355,30220000,97.225,30.220,48.6127,PASS
miss,2,ldadd,release,0,1000000,2000000,113145852,35178016,113.146,35.178,56.5729,PASS
miss,2,ldadd,release,1,1000000,2000000,99808832,31019808,99.809,31.020,49.9044,PASS
miss,2,ldadd,release,2,1000000,2000000,99008530,30763424,99.009,30.763,49.5043,PASS
miss,2,ldadd,release,3,1000000,2000000,98333457,30548608,98.333,30.549,49.1667,PASS
miss,2,ldadd,release,4,1000000,2000000,97984989,30447296,97.985,30.447,48.9925,PASS
miss,2,ldadd,release,5,1000000,2000000,97850969,30402272,97.851,30.402,48.9255,PASS
miss,2,ldadd,release,6,1000000,2000000,97618753,30347296,97.619,30.347,48.8094,PASS
miss,2,ldadd,release,7,1000000,2000000,97332905,30243584,97.333,30.244,48.6665,PASS
miss,2,ldadd,release,8,1000000,2000000,96958949,30116448,96.959,30.116,48.4795,PASS
miss,2,ldadd,release,9,1000000,2000000,97029325,30212928,97.029,30.213,48.5147,PASS
miss,2,ldadd,seqcst,0,1000000,2000000,113258023,35225440,113.258,35.225,56.6290,PASS
miss,2,ldadd,seqcst,1,1000000,2000000,101995232,31696064,101.995,31.696,50.9976,PASS
miss,2,ldadd,seqcst,2,1000000,2000000,101498841,31539872,101.499,31.540,50.7494,PASS
miss,2,ldadd,seqcst,3,1000000,2000000,100684131,31307648,100.684,31.308,50.3421,PASS
miss,2,ldadd,seqcst,4,1000000,2000000,100100218,31104864,100.100,31.105,50.0501,PASS
miss,2,ldadd,seqcst,5,1000000,2000000,99837138,31023136,99.837,31.023,49.9186,PASS
miss,2,ldadd,seqcst,6,1000000,2000000,99422865,31350560,99.423,31.351,49.7114,PASS
miss,2,ldadd,seqcst,7,1000000,2000000,99105765,30831232,99.106,30.831,49.5529,PASS
miss,2,ldadd,seqcst,8,1000000,2000000,98765695,30696192,98.766,30.696,49.3828,PASS
miss,2,ldadd,seqcst,9,1000000,2000000,97986747,30453536,97.987,30.454,48.9934,PASS
miss,2,swp,acqrel,0,1000000,2000000,113911583,35422880,113.912,35.423,56.9558,PASS
miss,2,swp,acqrel,1,1000000,2000000,103025418,32026048,103.025,32.026,51.5127,PASS
miss,2,swp,acqrel,2,1000000,2000000,102618064,31890496,102.618,31.890,51.3090,PASS
miss,2,swp,acqrel,3,1000000,2000000,101272564,31468000,101.273,31.468,50.6363,PASS
miss,2,swp,acqrel,4,1000000,2000000,100668888,31281504,100.669,31.282,50.3344,PASS
miss,2,swp,acqrel,5,1000000,2000000,99552301,30933088,99.552,30.933,49.7762,PASS
miss,2,swp,acqrel,6,1000000,2000000,98847773,30720448,98.848,30.720,49.4239,PASS
miss,2,swp,acqrel,7,1000000,2000000,98431142,30586016,98.431,30.586,49.2156,PASS
miss,2,swp,acqrel,8,1000000,2000000,97932722,30432480,97.933,30.432,48.9664,PASS
miss,2,swp,acqrel,9,1000000,2000000,97974973,30451040,97.975,30.451,48.9875,PASS
miss,2,swp,acquire,0,1000000,2000000,113974216,35503328,113.974,35.503,56.9871,PASS
miss,2,swp,acquire,1,1000000,2000000,102020029,31737504,102.020,31.738,51.0100,PASS
miss,2,swp,acquire,2,1000000,2000000,101103872,31413600,101.104,31.414,50.5519,PASS
miss,2,swp,acquire,3,1000000,2000000,99853363,31048928,99.853,31.049,49.9267,PASS
miss,2,swp,acquire,4,1000000,2000000,98826877,30709184,98.827,30.709,49.4134,PASS
miss,2,swp,acquire,5,1000000,2000000,98819063,30734432,98.819,30.734,49.4095,PASS
miss,2,swp,acquire,6,1000000,2000000,98357652,30604832,98.358,30.605,49.1788,PASS
miss,2,swp,acquire,7,1000000,2000000,98037682,30458048,98.038,30.458,49.0188,PASS
miss,2,swp,acquire,8,1000000,2000000,98071212,30505888,98.071,30.506,49.0356,PASS
miss,2,swp,acquire,9,1000000,2000000,98088388,30478048,98.088,30.478,49.0442,PASS
miss,2,swp,release,0,1000000,2000000,113971359,35447584,113.971,35.448,56.9857,PASS
miss,2,swp,release,1,1000000,2000000,102755877,31966848,102.756,31.967,51.3779,PASS
miss,2,swp,release,2,1000000,2000000,102542050,31865536,102.542,31.866,51.2710,PASS
miss,2,swp,release,3,1000000,2000000,102445619,31836608,102.446,31.837,51.2228,PASS
miss,2,swp,release,4,1000000,2000000,102151596,31799168,102.152,31.799,51.0758,PASS
miss,2,swp,release,5,1000000,2000000,101863289,31643296,101.863,31.643,50.9316,PASS
miss,2,swp,release,6,1000000,2000000,101337024,31485824,101.337,31.486,50.6685,PASS
miss,2,swp,release,7,1000000,2000000,100856031,31356928,100.856,31.357,50.4280,PASS
miss,2,swp,release,8,1000000,2000000,99916498,31042368,99.916,31.042,49.9582,PASS
miss,2,swp,release,9,1000000,2000000,99606136,30949920,99.606,30.950,49.8031,PASS
miss,2,swp,seqcst,0,1000000,2000000,113859247,35433568,113.859,35.434,56.9296,PASS
miss,2,swp,seqcst,1,1000000,2000000,103147736,32060288,103.148,32.060,51.5739,PASS
miss,2,swp,seqcst,2,1000000,2000000,102298078,31789760,102.298,31.790,51.1490,PASS
miss,2,swp,seqcst,3,1000000,2000000,101765101,31648544,101.765,31.649,50.8826,PASS
miss,2,swp,seqcst,4,1000000,2000000,100973252,31381536,100.973,31.382,50.4866,PASS
miss,2,swp,seqcst,5,1000000,2000000,100070067,31089696,100.070,31.090,50.0350,PASS
miss,2,swp,seqcst,6,1000000,2000000,99460713,30902368,99.461,30.902,49.7304,PASS
miss,2,swp,seqcst,7,1000000,2000000,99377674,30881440,99.378,30.881,49.6888,PASS
miss,2,swp,seqcst,8,1000000,2000000,99509147,30933184,99.509,30.933,49.7546,PASS
miss,2,swp,seqcst,9,1000000,2000000,99104871,30847168,99.105,30.847,49.5524,PASS
miss,4,cas,acqrel,0,1000000,4000000,239749515,74586688,239.750,74.587,59.9374,PASS
miss,4,cas,acqrel,1,1000000,4000000,243581752,75793440,243.582,75.793,60.8954,PASS
miss,4,cas,acqrel,2,1000000,4000000,242107146,75324320,242.107,75.324,60.5268,PASS
miss,4,cas,acqrel,3,1000000,4000000,243675966,75833824,243.676,75.834,60.9190,PASS
miss,4,cas,acqrel,4,1000000,4000000,242343266,75352576,242.343,75.353,60.5858,PASS
miss,4,cas,acqrel,5,1000000,4000000,243414153,75755168,243.414,75.755,60.8535,PASS
miss,4,cas,acqrel,6,1000000,4000000,243782733,75846048,243.783,75.846,60.9457,PASS
miss,4,cas,acqrel,7,1000000,4000000,243868018,75841088,243.868,75.841,60.9670,PASS
miss,4,cas,acqrel,8,1000000,4000000,242404415,75404960,242.404,75.405,60.6011,PASS
miss,4,cas,acqrel,9,1000000,4000000,244441419,76018944,244.441,76.019,61.1104,PASS
miss,4,cas,acquire,0,1000000,4000000,237917946,74024480,237.918,74.024,59.4795,PASS
miss,4,cas,acquire,1,1000000,4000000,236782808,73640704,236.783,73.641,59.1957,PASS
miss,4,cas,acquire,2,1000000,4000000,237078219,73752448,237.078,73.752,59.2696,PASS
miss,4,cas,acquire,3,1000000,4000000,237234426,73761760,237.234,73.762,59.3086,PASS
miss,4,cas,acquire,4,1000000,4000000,237342592,73823872,237.343,73.824,59.3356,PASS
miss,4,cas,acquire,5,1000000,4000000,238201742,74150016,238.202,74.150,59.5504,PASS
miss,4,cas,acquire,6,1000000,4000000,237351668,73826080,237.352,73.826,59.3379,PASS
miss,4,cas,acquire,7,1000000,4000000,238048702,74039136,238.049,74.039,59.5122,PASS
miss,4,cas,acquire,8,1000000,4000000,237766638,73918304,237.767,73.918,59.4417,PASS
miss,4,cas,acquire,9,1000000,4000000,238291868,74110912,238.292,74.111,59.5730,PASS
miss,4,cas,release,0,1000000,4000000,238126112,74129280,238.126,74.129,59.5315,PASS
miss,4,cas,release,1,1000000,4000000,237644000,73934816,237.644,73.935,59.4110,PASS
miss,4,cas,release,2,1000000,4000000,239271081,74515712,239.271,74.516,59.8178,PASS
miss,4,cas,release,3,1000000,4000000,237948920,73989952,237.949,73.990,59.4872,PASS
miss,4,cas,release,4,1000000,4000000,238334768,74144096,238.335,74.144,59.5837,PASS
miss,4,cas,release,5,1000000,4000000,238613835,74197568,238.614,74.198,59.6535,PASS
miss,4,cas,release,6,1000000,4000000,238285519,74083264,238.286,74.083,59.5714,PASS
miss,4,cas,release,7,1000000,4000000,238317123,74111936,238.317,74.112,59.5793,PASS
miss,4,cas,release,8,1000000,4000000,237961165,74016992,237.961,74.017,59.4903,PASS
miss,4,cas,release,9,1000000,4000000,237880806,74022080,237.881,74.022,59.4702,PASS
miss,4,cas,seqcst,0,1000000,4000000,238496959,74175776,238.497,74.176,59.6242,PASS
miss,4,cas,seqcst,1,1000000,4000000,237793868,73928864,237.794,73.929,59.4485,PASS
miss,4,cas,seqcst,2,1000000,4000000,238275138,74158208,238.275,74.158,59.5688,PASS
miss,4,cas,seqcst,3,1000000,4000000,238540837,74178976,238.541,74.179,59.6352,PASS
miss,4,cas,seqcst,4,1000000,4000000,238110069,74020256,238.110,74.020,59.5275,PASS
miss,4,cas,seqcst,5,1000000,4000000,238642256,74201280,238.642,74.201,59.6606,PASS
miss,4,cas,seqcst,6,1000000,4000000,238870293,74253120,238.870,74.253,59.7176,PASS
miss,4,cas,seqcst,7,1000000,4000000,238700025,74286272,238.700,74.286,59.6750,PASS
miss,4,cas,seqcst,8,1000000,4000000,239157517,74365632,239.158,74.366,59.7894,PASS
miss,4,cas,seqcst,9,1000000,4000000,238722594,74235872,238.723,74.236,59.6806,PASS
miss,4,ldadd,acqrel,0,1000000,4000000,225471256,70122944,225.471,70.123,56.3678,PASS
miss,4,ldadd,acqrel,1,1000000,4000000,223650893,69461568,223.651,69.462,55.9127,PASS
miss,4,ldadd,acqrel,2,1000000,4000000,223619477,69443392,223.619,69.443,55.9049,PASS
miss,4,ldadd,acqrel,3,1000000,4000000,223586501,69472928,223.587,69.473,55.8966,PASS
miss,4,ldadd,acqrel,4,1000000,4000000,223523683,69416576,223.524,69.417,55.8809,PASS
miss,4,ldadd,acqrel,5,1000000,4000000,223436166,69406048,223.436,69.406,55.8590,PASS
miss,4,ldadd,acqrel,6,1000000,4000000,223392691,69412928,223.393,69.413,55.8482,PASS
miss,4,ldadd,acqrel,7,1000000,4000000,223386679,69386432,223.387,69.386,55.8467,PASS
miss,4,ldadd,acqrel,8,1000000,4000000,223359941,69377568,223.360,69.378,55.8400,PASS
miss,4,ldadd,acqrel,9,1000000,4000000,223378684,69382112,223.379,69.382,55.8447,PASS
miss,4,ldadd,acquire,0,1000000,4000000,225621192,70169088,225.621,70.169,56.4053,PASS
miss,4,ldadd,acquire,1,1000000,4000000,223775913,69517280,223.776,69.517,55.9440,PASS
miss,4,ldadd,acquire,2,1000000,4000000,223687908,69512480,223.688,69.512,55.9220,PASS
miss,4,ldadd,acquire,3,1000000,4000000,223746972,69545856,223.747,69.546,55.9367,PASS
miss,4,ldadd,acquire,4,1000000,4000000,223744661,69493536,223.745,69.494,55.9362,PASS
miss,4,ldadd,acquire,5,1000000,4000000,224100197,69648064,224.100,69.648,56.0250,PASS
miss,4,ldadd,acquire,6,1000000,4000000,223879174,69568160,223.879,69.568,55.9698,PASS
miss,4,ldadd,acquire,7,1000000,4000000,223689734,69522400,223.690,69.522,55.9224,PASS
miss,4,ldadd,acquire,8,1000000,4000000,223679457,69504000,223.679,69.504,55.9199,PASS
miss,4,ldadd,acquire,9,1000000,4000000,223773174,69499840,223.773,69.500,55.9433,PASS
miss,4,ldadd,release,0,1000000,4000000,225567518,70115808,225.568,70.116,56.3919,PASS
miss,4,ldadd,release,1,1000000,4000000,223755393,69502080,223.755,69.502,55.9388,PASS
miss,4,ldadd,release,2,1000000,4000000,223776432,69582464,223.776,69.582,55.9441,PASS
miss,4,ldadd,release,3,1000000,4000000,223641824,69522144,223.642,69.522,55.9105,PASS
miss,4,ldadd,release,4,1000000,4000000,223691337,69472416,223.691,69.472,55.9228,PASS
miss,4,ldadd,release,5,1000000,4000000,223646285,69463936,223.646,69.464,55.9116,PASS
miss,4,ldadd,release,6,1000000,4000000,223632046,69458592,223.632,69.459,55.9080,PASS
miss,4,ldadd,release,7,1000000,4000000,223743591,69525504,223.744,69.526,55.9359,PASS
miss,4,ldadd,release,8,1000000,4000000,223657240,69490912,223.657,69.491,55.9143,PASS
miss,4,ldadd,release,9,1000000,4000000,223567655,69445536,223.568,69.446,55.8919,PASS
miss,4,ldadd,seqcst,0,1000000,4000000,225591370,70169920,225.591,70.170,56.3978,PASS
miss,4,ldadd,seqcst,1,1000000,4000000,223819310,69572064,223.819,69.572,55.9548,PASS
miss,4,ldadd,seqcst,2,1000000,4000000,223484634,69482816,223.485,69.483,55.8712,PASS
miss,4,ldadd,seqcst,3,1000000,4000000,223502112,69471424,223.502,69.471,55.8755,PASS
miss,4,ldadd,seqcst,4,1000000,4000000,223486660,69421920,223.487,69.422,55.8717,PASS
miss,4,ldadd,seqcst,5,1000000,4000000,223481880,69463360,223.482,69.463,55.8705,PASS
miss,4,ldadd,seqcst,6,1000000,4000000,223368967,69395584,223.369,69.396,55.8422,PASS
miss,4,ldadd,seqcst,7,1000000,4000000,223417845,69414976,223.418,69.415,55.8545,PASS
miss,4,ldadd,seqcst,8,1000000,4000000,223418053,69410912,223.418,69.411,55.8545,PASS
miss,4,ldadd,seqcst,9,1000000,4000000,223361399,69389504,223.361,69.390,55.8403,PASS
miss,4,swp,acqrel,0,1000000,4000000,225751557,70197536,225.752,70.198,56.4379,PASS
miss,4,swp,acqrel,1,1000000,4000000,223894519,69601696,223.895,69.602,55.9736,PASS
miss,4,swp,acqrel,2,1000000,4000000,223897751,69543968,223.898,69.544,55.9744,PASS
miss,4,swp,acqrel,3,1000000,4000000,223858313,69537952,223.858,69.538,55.9646,PASS
miss,4,swp,acqrel,4,1000000,4000000,223868850,69536128,223.869,69.536,55.9672,PASS
miss,4,swp,acqrel,5,1000000,4000000,223857380,69528192,223.857,69.528,55.9643,PASS
miss,4,swp,acqrel,6,1000000,4000000,223822160,69518816,223.822,69.519,55.9555,PASS
